2.437184066494172644e-05
2.541314558731436540e-05
2.936033737399824174e-05
3.039261147277363953e-05
2.593165304018329301e-05
2.478373358677529948e-05
3.053987814313635922e-05
2.825256464966478313e-05
3.500832716773161441e-05
3.587866602326295306e-05
4.057347236017075262e-05
3.985538334888542872e-05
3.365845530326832212e-05
2.839023985151268228e-05
2.695155578195473659e-05
1.678734665482864240e-05
2.398121646874076256e-05
2.342882114284370652e-05
2.720142150747068046e-05
1.960407102364425207e-05
2.125155658060295320e-05
1.421787592480468657e-05
1.198776078162178460e-05
1.108242277081000171e-05
1.697135654308440456e-05
1.343309272355455432e-05
1.629957022397973660e-05
1.630965184926126056e-05
1.344761078848524439e-05
1.347065288616994364e-05
1.632712580764289297e-05
1.635883926258108778e-05
4.300770922606033005e-05
2.682396802891279046e-05
3.168510709181166136e-05
2.408056759259829798e-05
1.977688282656567790e-05
1.977861695229757487e-05
2.400065018066064053e-05
2.400005917963474471e-05
3.078957561430317659e-05
2.912641461241752074e-05
3.534169114830920390e-05
3.534169114830920390e-05
2.912739920046186892e-05
2.912636410312069229e-05
3.534169114830920390e-05
3.534169114830920390e-05
1.978170649653769706e-05
1.979036319119693713e-05
2.400041067802070126e-05
2.400259125807589395e-05
1.980650211207683780e-05
1.984033802764308393e-05
2.401008457053207436e-05
2.403286732682888375e-05
2.912572891433024136e-05
2.912556020289124354e-05
3.534169114830920390e-05
3.534169114830920390e-05
2.912594400005724465e-05
2.912882679371556983e-05
3.534292289325804601e-05
3.538066614232993979e-05
9.472841764941121844e-06
9.135495058658433119e-06
1.110189660985478440e-05
1.112582661093085197e-05
9.147119621899017875e-06
9.155879623973336745e-06
1.115047937680406376e-05
1.117031537157600821e-05
1.350462855592506139e-05
1.355238361978700035e-05
1.641457140929664140e-05
1.650816234214604855e-05
1.360719813786354357e-05
1.365300722314475881e-05
1.663782570139492925e-05
1.675570695729251274e-05
9.160396473648796547e-06
9.158612498867410112e-06
1.117745309668150178e-05
1.117446407396124594e-05
9.152220592170072743e-06
9.142750711913106155e-06
1.116134692363143282e-05
1.114256877875922515e-05
1.367146416143750290e-05
1.365837445753870062e-05
1.679146397341389730e-05
1.675698055799197079e-05
